project_id,mip_era,activity_id,domain_id,institution_id,driving_source_id,driving_experiment_id,driving_variant_label,source_id,version_realization,frequency,version,time_range,variable_id,path
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1999010100-1999123123,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/tas/v20240630/tas_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1999010100-1999123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1984010100-1984123123,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/tas/v20240630/tas_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1984010100-1984123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2010010100-2010123123,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/tas/v20240630/tas_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2010010100-2010123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2019010100-2019123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2019010100-2019123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2014010100-2014123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2014010100-2014123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2012010100-2012123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2012010100-2012123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1982010100-1982123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1982010100-1982123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1992010100-1992123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1992010100-1992123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1996010100-1996123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1996010100-1996123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2008010100-2008123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2008010100-2008123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1989010100-1989123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1989010100-1989123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2020010100-2020123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2020010100-2020123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1997010100-1997123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1997010100-1997123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1981010100-1981123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1981010100-1981123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2011010100-2011123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2011010100-2011123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2004010100-2004123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2004010100-2004123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1990010100-1990123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1990010100-1990123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1991010100-1991123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1991010100-1991123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1985010100-1985123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1985010100-1985123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2009010100-2009123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2009010100-2009123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1983010100-1983123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1983010100-1983123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1988010100-1988123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1988010100-1988123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2018010100-2018123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2018010100-2018123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2005010100-2005123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2005010100-2005123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1994010100-1994123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1994010100-1994123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2001010100-2001123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2001010100-2001123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2006010100-2006123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2006010100-2006123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1984010100-1984123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1984010100-1984123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1998010100-1998123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1998010100-1998123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1995010100-1995123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1995010100-1995123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1999010100-1999123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1999010100-1999123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1993010100-1993123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1993010100-1993123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2000010100-2000123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2000010100-2000123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2013010100-2013123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2013010100-2013123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2010010100-2010123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2010010100-2010123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2007010100-2007123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2007010100-2007123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2016010100-2016123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2016010100-2016123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2003010100-2003123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2003010100-2003123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2017010100-2017123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2017010100-2017123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1980010100-1980123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1980010100-1980123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1986010100-1986123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1986010100-1986123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2015010100-2015123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2015010100-2015123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,2002010100-2002123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_2002010100-2002123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,IDL-FCUL,ERA5,evaluation,r1i1p1f1,WRF451Q,v1-r1,1hr,v20240630,1987010100-1987123123,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/IDL-FCUL/ERA5/evaluation/r1i1p1f1/WRF451Q/v1-r1/1hr/hurs/v20240630/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_IDL-FCUL_WRF451Q_v1-r1_1hr_1987010100-1987123123.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CNRM-MF,ERA5,evaluation,r1i1p1f1,CNRM-ALADIN64E1,v1-r1,1hr,v20250505,200401010100-200501010000,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CNRM-MF/ERA5/evaluation/r1i1p1f1/CNRM-ALADIN64E1/v1-r1/1hr/tas/v20250505/tas_EUR-12_ERA5_evaluation_r1i1p1f1_CNRM-MF_CNRM-ALADIN64E1_v1-r1_1hr_200401010100-200501010000.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CNRM-MF,ERA5,evaluation,r1i1p1f1,CNRM-ALADIN64E1,v1-r1,1hr,v20250505,200001010100-200101010000,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CNRM-MF/ERA5/evaluation/r1i1p1f1/CNRM-ALADIN64E1/v1-r1/1hr/tas/v20250505/tas_EUR-12_ERA5_evaluation_r1i1p1f1_CNRM-MF_CNRM-ALADIN64E1_v1-r1_1hr_200001010100-200101010000.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CNRM-MF,ERA5,evaluation,r1i1p1f1,CNRM-ALADIN64E1,v1-r1,1hr,v20250505,201001010100-201101010000,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CNRM-MF/ERA5/evaluation/r1i1p1f1/CNRM-ALADIN64E1/v1-r1/1hr/tas/v20250505/tas_EUR-12_ERA5_evaluation_r1i1p1f1_CNRM-MF_CNRM-ALADIN64E1_v1-r1_1hr_201001010100-201101010000.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CNRM-MF,ERA5,evaluation,r1i1p1f1,CNRM-ALADIN64E1,v1-r1,1hr,v20250505,199701010100-199801010000,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CNRM-MF/ERA5/evaluation/r1i1p1f1/CNRM-ALADIN64E1/v1-r1/1hr/tas/v20250505/tas_EUR-12_ERA5_evaluation_r1i1p1f1_CNRM-MF_CNRM-ALADIN64E1_v1-r1_1hr_199701010100-199801010000.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CNRM-MF,ERA5,evaluation,r1i1p1f1,CNRM-ALADIN64E1,v1-r1,1hr,v20250505,198701010100-198801010000,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CNRM-MF/ERA5/evaluation/r1i1p1f1/CNRM-ALADIN64E1/v1-r1/1hr/tas/v20250505/tas_EUR-12_ERA5_evaluation_r1i1p1f1_CNRM-MF_CNRM-ALADIN64E1_v1-r1_1hr_198701010100-198801010000.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CNRM-MF,ERA5,evaluation,r1i1p1f1,CNRM-ALADIN64E1,v1-r1,1hr,v20250505,200201010100-200301010000,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CNRM-MF/ERA5/evaluation/r1i1p1f1/CNRM-ALADIN64E1/v1-r1/1hr/tas/v20250505/tas_EUR-12_ERA5_evaluation_r1i1p1f1_CNRM-MF_CNRM-ALADIN64E1_v1-r1_1hr_200201010100-200301010000.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CNRM-MF,ERA5,evaluation,r1i1p1f1,CNRM-ALADIN64E1,v1-r1,1hr,v20250505,196601010100-196701010000,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CNRM-MF/ERA5/evaluation/r1i1p1f1/CNRM-ALADIN64E1/v1-r1/1hr/tas/v20250505/tas_EUR-12_ERA5_evaluation_r1i1p1f1_CNRM-MF_CNRM-ALADIN64E1_v1-r1_1hr_196601010100-196701010000.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CNRM-MF,ERA5,evaluation,r1i1p1f1,CNRM-ALADIN64E1,v1-r1,1hr,v20250505,197901010100-198001010000,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CNRM-MF/ERA5/evaluation/r1i1p1f1/CNRM-ALADIN64E1/v1-r1/1hr/tas/v20250505/tas_EUR-12_ERA5_evaluation_r1i1p1f1_CNRM-MF_CNRM-ALADIN64E1_v1-r1_1hr_197901010100-198001010000.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CNRM-MF,ERA5,evaluation,r1i1p1f1,CNRM-ALADIN64E1,v1-r1,1hr,v20250505,199901010100-200001010000,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CNRM-MF/ERA5/evaluation/r1i1p1f1/CNRM-ALADIN64E1/v1-r1/1hr/tas/v20250505/tas_EUR-12_ERA5_evaluation_r1i1p1f1_CNRM-MF_CNRM-ALADIN64E1_v1-r1_1hr_199901010100-200001010000.nc
